name,special_price,price
"iPhone 12 - 6.1"" Display - 128GB ROM - 4GB RAM - Single Sim - 2815mAh - Blue - Renewed",590000,590000
"iPhone 12 - 6.1"" Display - 128GB ROM - 4GB RAM - Single Sim - 2815mAh - White - Renewed",590000,590000
"iPhone 12 - 6.1"" Display - 128GB ROM - 4GB RAM - Single Sim - 2815mAh - Black - Renewed",590000,590000
"iPhone 12 Pro Max - 6.7""- 128GB ROM - 6GB RAM - Single Sim - 3687mAh - Blue - Renewed ",840000,840000
"iPhone 12 Pro Max - 6.7""- 128GB ROM - 6GB RAM - Single Sim - 3687mAh - Graphite - Renewed",840000,840000
"iPhone 12 - 6.1"" Display - 64GB ROM - 4GB RAM - Single Sim - 2815mAh - Blue - Renewed",555000,555000
"iPhone 12 - 6.1"" Display - 64GB ROM - 4GB RAM - Single Sim - 2815mAh - Black - Renewed",555000,555000
"iPhone 12 - 6.1"" Display - 64GB ROM - 4GB RAM - Single Sim - 2815mAh - White - Renewed ",555000,555000
"iPhone 12 - 6.1"" Display - 64GB ROM - 4GB RAM - Single Sim - 2815mAh - Red - Renewed",555000,555000
"iPhone 12 Pro Max - 6.7""- 128GB ROM - 6GB RAM - Single Sim - 3687mAh - Silver - Renewed",840000,840000
"iPhone 12 Pro Max - 6.7""- 128GB ROM - 6GB RAM - Single Sim - 3687mAh- Rose Gold - Renewed",840000,840000
"iPhone 12 Pro Max - 6.7""- 256GB ROM - 6GB RAM - Single Sim - 3687Ah - Silver - Renewed",885000,885000
"iPhone 12 Pro Max - 6.7""- 256GB ROM - 6GB RAM - Single Sim - 3687Ah - Blue - Renewed",885000,885000
"iPhone 12 Pro Max - 6.7""- 256GB ROM - 6GB RAM - Single Sim - 3687Ah - Gold - Renewed",885000,885000
"iPhone 12 Pro Max - 6.7""- 256GB ROM - 6GB RAM - Single Sim - 3687Ah - Graphite - Renewed",885000,885000
"iPhone 11 Pro - 5.8""- 64GB ROM - 4GB RAM - 4g - 3046mAh + Free Pouch & Screen Guide - Gold",625000,625000
iPhone 14 Pro Max 6.7''- 6GB RAM -  256GB  ROM - E- Sim - Space Black,1440000,1440000
iPhone 11 Pro - 4GB RAM 256GB ROM - Single Sim - 4300mAh -Black ,800000,800000
"iPhone X 5.8"" - 64GB ROM - 3GB RAM - Super Amoled - 12mp + 12mp + 7mp 4g Lte - Silver",215000,215000
iPhone 13 Pro Super Retina Xdr -6GB RAM + 256GB ROM - iOs - Graphite,740000,740000
"iPhone 11 Pro Max - 6.5"" -4GB RAM - 64GB ROM -IOS 13 -12mp+12mp Smartphone - Midnight Green",540000,540000
"iPhone 11 Pro Max - 6.5"" -4GB RAM - 64GB ROM -IOS 13- 4G LTE Smart",450000,450000
Apple iPhone 13 Pro Max - 256GB ROM - 6GB RAM - 5g - Blue,954000,954000
"iPhone 12 Pro - 256GB ROM - 6GB RAM - 6.1"" 12mp+12mp+12mp- 2815maAh - 5G - Gold",645000,645000
"iPhone 12 Pro - 256GB ROM - 6GB RAM - 6.1"" 12mp+12mp+12mp 2815mAh - 5G - Graphite",645000,645000
"iPhone 12 Pro - 256GB ROM - 6GB RAM - 6.1"" 12mp+12mp+12mp 2815mAh - 5G - Pacific Blue",645000,645000
"iPhone 12 Pro - 128GB ROM - 6GB RAM - 6.1"" 12mp+12mp+12mp - 2815mAh - 5G - Gold",595000,595000
"iPhone 12 Pro - 128GB ROM - 6GB RAM - 6.1"" 12mp+12mp+12mp - 2815mAh - 5G - Graphite",595000,595000
"iPhone 12 - 128GB ROM - 4GB RAM - IOS 14.1 - 6.1"" - White",470000,470000
"iPhone 12 - 128GB ROM - 4GB RAM - IOS 14.1 - 6.1"" - Blue",470000,470000
"iPhone 12 - 64GB ROM - 4GB RAM - IOS 14.1 - 6.1"" - Blue",430000,430000
"iPhone 11 - 64GB ROM - 4GB RAM - 6.1"" - 3110mAh - White",335000,335000
"Iphone 11 - 64GB ROM - 4GB RAM - 6.1"" - 3110mAh - Black ",335000,335000
iPhone 8 Plus - 64GB ROM -2GB RAM -Nano Sim - Black + Standard Back Case & Screen Protector,195000,195000
iPhone 8 Plus - 64GB ROM -2GB RAM -Nano Sim - Black + Standard Back Case & Screen Protector,195000,195000
iPhone 12 Pro - 256GB - 6GB - Pacific Blue,690000,690000
iPhone 12 Pro - 128GB - 6GB - Pacific Blue,630000,630000
"iPhone 12 Pro Max - 128GB - 6GB RAM - 6.7"" - Pacific Blue",630000,630000
"iPhone 12 - 128GB - 4GB RAM - iOS 14.1 - 6.1"" - Black",620000,630000
"iPhone 12 - 128GB - 4GB RAM - iOS 14.1 - 6.1"" - Blue",630000,650000
"iPhone 12 - 128GB - 4GB RAM - iOS 14.1 - 6.1"" - White",620000,630000
"iPhone 12 Pro (5G) - 128GB ROM - 6GB RAM - iOS 14.1 - 6.1"" - Graphite",765000,780000
"iPhone 12 Pro (5G) - 256GB ROM - 6GB RAM - iOS 14.1 - 6.1"" - Graphite",810000,820000
"iPhone 12 Pro (5G) - 128GB ROM - 6GB RAM - iOS 14.1 - 6.1"" - Graphite",765000,780000
"iPhone 12 Pro - (5G) - 128GB ROM - 6GB RAM - iOS 14.1 - 6.1"" - Gold",770000,780000
"Iphone 12 Pro (5g) - 128gb-6gb Ram - Ios 14.1 - 6.1"" - Silver",765000,780000
"Iphone 12 Pro (5g) - 256GB ROM -6GB RAM - IOS 14.1 - 6.1""- Silver",800000,810000
32gb Ipod Touch - 7th Generation - Gold - 2019,450000,460000
iPhone X - 64GB - Grey,315000,315000
iPhone Xs - 256GB ROM - Silver,380000,395000
iPhone 11 -  6.1 Inch - Liquid Retina Lcd  - 4GB RAM 64GB ROM  Single - Sim ios 13 - 12mp+,335000,350000
iPhone X - 64GB - Space Grey,315000,315000
iPhone X - 256GB - Space Grey,340000,340000
iPhone X - 256GB - Silver,340000,340000
iPhone XR- 128GB - Dual Sim - Red,330000,330000
iPhone XR - Dual Sim - 128GB - Coral,330000,330000
Iphone X 64gb Silver,318000,318000
iPhone XS Max,420000,420000
iPhone X - 256GB - 3GB - Space Grey,455000,455000
iPhone XS - 256GB - Gold,310000,495000
iPhone XS - 256GB - Grey,310000,465000
iPhone Xs Max - 64gb - 1 Year Warranty - Space Gray,340000,525000
Iphone Xs Max - 64gb - 1 Year Warranty - Space Gray,355000,570000
iPhone X - 64GB - iOS,375000,385000
iPhone Xs Max - 64GB - 1 Year Warranty - Gold,355000,570000
iPhone Xs Max - 256GB,470000,660000
iPhone Xs Max - 64GB,415000,585000
Iphone Xs Max - 64gb - 1 Year Warranty - Silver,345000,570000
iPhone 8 64GB - Silver With Tempered Glass,270000,270000
iPhone 8 Plus - 256GB - Rose Gold,250000,312000
iPhone 8 Plus - 64GB - Gold,225000,280000
iPhone 8 - 64GB - Black,170000,235000
iPhone  X - 256GB - Grey,285000,290000
iPhone X - 256GB - Silver,285000,290000
iPhone X - 64GB - Black,260000,350000
iPhone 7 Plus - 128GB - Gold,185000,240000
iPhone 7 Plus - 128GB - Black,185000,240000
iPhone 7 Plus - 128GB - Red,185000,250000
iPhone 7- 32 GB,179000,179000
iPhone X - 64 GB - Silver,290000,290000
iPhone X 64GB,305000,590000
iPhone X - 256GB - Silver - 1 Year Warranty,265000,670000
iPhone X - 64GB - Silver - 1 Year Warranty,260000,590000
iPhone X - 64GB - Space Gray - 1 Year Warranty,260000,590000
iphone 8 Plus - 64GB,270000,400000
iPhone 8 64GB,230000,390000
iPhone 8 Plus - 64GB,270000,405000
iPhone 8 Plus - 256GB,300000,490000
iPhone 8 Plus - 64GB - Grey,220000,320000
iPhone 8 Plus - 64GB - Gold,320000,320000
iPhone 6S - 16GB - Grey,155000,155000
iPhone 6S 16GB - Rose Gold,146000,146000
iPhone 7 - 128GB - Red,270000,270000
iPhone 7 Plus 256GB - Black,350000,350000
iPhone 7 Plus 128GB - Black,345000,345000
iPhone 7 Plus 128GB - Red,318000,318000
iPhone 7 128GB - Black,320000,320000
Iphone 7 Plus - 128gb - Red,240000,510000
iPhone 7Plus - 128GB - Rose Gold,325000,325000
iPhone 7Plus - 128GB - Jet Black,380000,380000
iPhone 7 - 128GB,249500,249500
iPhone 7 Plus 128GB - Jet Black,288000,570000
Iphone 7 - 256gb,260000,590000
iPhone 6s Plus - 128GB,280000,280000
iPhone 6s Plus - 64GB,268000,268000
iPhone 6s Plus 16GB,235000,235000
iPhone SE - 16GB - Gold,180000,180000
iPhone 7 - 32GB - Rose Gold,230000,230000
